Terrain,MechTilt_deg,ElecTilt_deg,MeanTput_PF_Mbps,StdTput_PF,MeanTput_RR_Mbps,StdTput_RR,Coverage_km,Power_W,EE_Mbps_per_W,CellEdge_5pct_Mbps,SINR_StdDev_dB
Suburban,0,3,28.574,0.954000385059607,17.40544,11.4751114318719,2.843688684195,159.940735190569,0.178653674224732,1.50176,11.1174034976799
Suburban,0,3.5,28.4648,1.36131485059445,17.17976,11.1596078172623,2.859682026028,159.939643190569,0.177972136439519,1.63592,13.1051216742416
Suburban,0,4,28.5116,1.1632417054534,17.0768,11.0439449916953,2.81530003085929,159.940111190569,0.178264225201322,1.51528,8.98516205573652
Suburban,0,4.5,28.20584,1.6878423777844,16.4216,11.2670982230274,2.87858414227604,159.937053590569,0.176355881059342,1.63592,12.3029244067085
Suburban,0,5,28.61872,0.912218892456796,16.08256,11.9269504393219,2.858244417019,159.941182390569,0.17893277748888,1.508,9.96426689386252
Suburban,0,5.5,28.64576,1.06021304289588,19.96696,11.0718589058487,2.85506348476647,159.941452790569,0.179101536844919,1.93024,12.7366477236057
Suburban,0,6,28.00096,2.35712305584756,14.13256,12.0140707712385,2.84734506933902,159.935004790569,0.17507711983794,1.02336,11.9865908976193
Suburban,0,6.5,28.30568,2.40443957949219,15.55944,11.3946502881924,2.8536108899936,159.938051990569,0.176979021863222,1.22824,12.2646825913394
Suburban,0,7,28.4024,1.51072378923049,17.29208,10.4343492875547,2.83016422076036,159.939019190569,0.177582682098095,1.5756,11.1991570030238
Suburban,0,7.5,28.25056,1.67464584327796,15.8756,10.3668169597785,2.85753139559559,159.937500790569,0.176634997173007,1.97496,11.4573944068504
Suburban,0,8,28.29736,1.52474717556313,12.83152,11.4498051783443,2.81824799941184,159.937968790569,0.176927093760044,1.38424,10.348066338874
Suburban,0,8.5,28.44712,1.48995773998418,17.0352,10.6494938770223,2.81805252024323,159.939466390569,0.177861791351315,1.45392,12.7118416254284
Suburban,0,9,28.37744,1.24317270476694,15.89536,11.8620373886872,2.83513267384699,159.938769590569,0.177426899510632,1.31352,10.4796086597786
Suburban,0,9.5,27.85016,2.67558725470709,15.1684,12.0391465491808,2.86387220949256,159.933496790569,0.174135878717574,0.95472,13.2943039986571
Suburban,0,10,27.43832,2.62573699228484,13.65,10.7362943251727,2.88697184055942,159.929378390569,0.171565226327535,1.12112,12.2821683573099
Suburban,0,10.5,28.20792,1.55501169809892,14.21784,10.956561600079,2.85387309501868,159.937074390569,0.176368863238775,1.0816,12.9113399909863
Suburban,0,11,27.70976,3.17897102181681,15.47624,11.6795235130653,2.77341061229815,159.932092790569,0.173259534821982,1.1076,12.6144294539151
Suburban,0,11.5,28.06336,2.27553136884822,12.5788,11.1147478787494,2.83509263333902,159.935628790569,0.175466593730332,1.1076,11.9901036703671
Suburban,0,12,27.97392,2.0091219306565,14.50696,11.3396625313498,2.79105165302906,159.934734390569,0.174908346874083,1.1128,13.2584883050408
Suburban,0.5,0,28.54696,0.783739986037644,16.86152,10.8535511920838,2.89967043376582,159.940464790569,0.178484913354355,1.71496,9.92696384231902
Suburban,0.5,0.5,28.42736,1.73718822497149,19.8432,9.62572603993685,2.91018705882135,159.939268790569,0.177738464199333,1.68168,13.9154175036564
Suburban,0.5,1,28.46688,1.19219476288611,17.4304,10.6391459531414,2.88930275684799,159.939663990569,0.177985118198564,2.26096,11.42826974025
Suburban,0.5,1.5,28.34208,1.5073580054966,16.43512,11.6453485794255,2.82232030385124,159.938415990569,0.177206206679396,1.44768,10.5127370709321
Suburban,0.5,2,28.49184,1.46750822213738,18.98,10.4901318837646,2.88267398369428,159.939913590569,0.178140899043727,1.91048,9.29028119488539
Suburban,0.5,2.5,28.34,1.64421658040092,19.46568,10.2721355795617,2.91022900947281,159.938395190569,0.177193224717757,1.81064,10.5839468610197
Suburban,0.5,3,28.68112,0.612770244921557,15.1944,11.0135680329458,2.89059852925225,159.941806390569,0.179322221295677,1.27608,11.6622285790223
Suburban,0.5,3.5,28.23496,1.65306963642103,16.65144,11.4759974537097,2.87146945834228,159.937344790569,0.176537631264121,1.50904,10.8555232992739
Suburban,0.5,4,28.77056,0.442613212082744,17.88488,10.4216180745328,2.86090431666558,159.942700790569,0.179880418786178,1.64528,9.89033248480647
Suburban,0.5,4.5,28.72584,0.536411788209965,17.2276,11.6144294842622,2.85315467379181,159.942253590569,0.179601320821291,1.75864,12.2001990351434
Suburban,0.5,5,28.36496,1.85530679524703,17.17352,10.9724089410202,2.85369525160513,159.938644790569,0.177349008034565,2.1944,10.7910029264502
Suburban,0.5,5.5,28.35976,1.38170989246613,16.93224,10.9489930252857,2.88577780955715,159.938592790569,0.177316553216994,1.72744,13.3882208916449
Suburban,0.5,6,28.20064,2.4089756461354,17.2276,11.7637861252235,2.83964765039805,159.937001590569,0.176323425595987,1.09824,9.90936275238785
Suburban,0.5,6.5,28.75288,0.75745278400703,15.64056,11.5195386248313,2.86684029735438,159.942523990569,0.179770077916836,1.67752,13.06086836029
Suburban,0.5,7,28.25992,2.160711068144,17.01128,10.5876351660697,2.83723285194809,159.937594390569,0.176693416627169,1.0296,11.4198821309636
Suburban,0.5,7.5,28.66344,0.86607649565528,16.75232,11.3802143472515,2.86113469655768,159.941629590569,0.179211879192271,1.29792,13.9669500436588
Suburban,0.5,8,28.2776,1.76540746293995,15.32232,11.2799896682541,2.85699669111028,159.937771190569,0.17680376429847,1.40712,10.8038380564482
Suburban,0.5,8.5,28.50224,0.82805349723657,14.99368,10.9044425349282,2.85726390178474,159.940017590569,0.17820580758571,1.47576,12.2858851544243
Suburban,0.5,9,27.95624,2.36169906462206,14.83248,11.2971967522379,2.83078674073487,159.934557590569,0.174797995012233,1.1128,15.4112637994621
Suburban,0.5,9.5,28.35768,1.52987492405925,14.0504,11.0127963862453,2.84507607358015,159.938571990569,0.177303571284056,1.57144,12.2137110614241
Suburban,0.5,10,27.92712,2.11784415452534,15.27656,10.3039469516317,2.81937298983704,159.934266390569,0.174616238472625,1.12944,11.3311364064803
Suburban,0.5,10.5,28.04568,2.59274404664799,12.93968,11.2829429317724,2.82171312705063,159.935451990569,0.17535624310271,0.86112,12.4152646092545
Suburban,0.5,11,28.14552,1.67763427018221,11.89656,10.6375030984623,2.82525894506355,159.936450390569,0.175979396386927,0.98592,14.0364724044554
Suburban,0.5,11.5,27.23864,3.46666350067883,13.41392,10.0584775166351,2.83858873061336,159.927381590569,0.170318801752997,0.95368,12.8499457440103
Suburban,0.5,12,28.12784,2.08846831248283,12.19816,10.3643032969429,2.84371023707677,159.936273590569,0.175869046893053,0.97448,15.5451251843806
Suburban,1,0,28.55632,1.13174767217317,16.66288,10.9428135184509,2.84217616199414,159.940558390569,0.178543330643291,1.56416,10.8977337541236
Suburban,1,0.5,28.46688,1.19219476288611,17.84432,11.0404185321435,2.86171625152752,159.939663990569,0.177985118198564,1.58184,12.9883781839518
Suburban,1,1,28.60104,1.09749393490026,16.35296,10.5743737228746,2.85850882566463,159.941005590569,0.178822434524486,2.09872,8.80294363727287
Suburban,1,1.5,28.574,0.954000385059607,17.27856,11.295928997869,2.89127000107797,159.940735190569,0.178653674224732,1.8824,11.7553294670704
Suburban,1,2,28.53656,1.44329668213194,14.5548,12.1409733866569,2.87154191790579,159.940360790569,0.178420005175346,1.33432,9.23743802209128
Suburban,1,2.5,28.53656,1.44329668213194,17.342,11.5396790037767,2.85965090861354,159.940360790569,0.178420005175346,1.84912,12.5473366890339
Suburban,1,3,28.53656,1.44329668213194,20.05744,10.1738349243417,2.83494483146106,159.940360790569,0.178420005175346,1.59848,10.720100244976
Suburban,1,3.5,28.31296,1.54747110302386,15.78096,11.6019410497044,2.85023043901286,159.938124790569,0.177024458909184,1.80856,9.70117011184979
Suburban,1,4,27.99368,1.80471818637839,14.74408,10.8241918467998,2.85156371778761,159.934931990569,0.175031681019195,1.81792,13.1594897068805
Suburban,1,4.5,27.84912,2.18215875738888,15.938,10.8844479578405,2.8676945293121,159.933486390569,0.174129387337874,1.74512,12.0538847397575
Suburban,1,5,28.66344,0.86607649565528,19.6456,11.2751521787097,2.83133594249363,159.941629590569,0.179211879192271,1.55896,10.2003874944115
Suburban,1,5.5,28.72584,0.536411788209965,18.97896,10.3778205823373,2.83093762485074,159.942253590569,0.179601320821291,1.16376,12.1807419735824
Suburban,1,6,28.18608,1.90707387612006,16.15328,10.0263412885402,2.81176816150303,159.936855990569,0.176232550186319,1.75136,14.1337928585246
Suburban,1,6.5,28.5116,1.1632417054534,12.85024,11.4286616613581,2.81242859119499,159.940111190569,0.178264225201322,1.52672,14.0636965274474
Suburban,1,7,28.66344,0.866076495655281,17.6384,10.7651098708101,2.89002411948036,159.941629590569,0.179211879192271,1.84496,14.7356447863183
Suburban,1,7.5,28.60104,1.09749393490026,14.44144,11.7746631827732,2.88569129011904,159.941005590569,0.178822434524486,1.32912,11.4049320288589
Suburban,1,8,28.86,7.17756552541154e-15,16.2968,11.1703189218718,2.79820311581296,159.943595190569,0.180438610033831,1.378,10.5111379641796
Suburban,1,8.5,28.0904,2.34533541398275,13.28496,9.62068110992021,2.84090583201699,159.935899190569,0.175635364806555,1.52048,12.5444604005887
Suburban,1,9,28.12576,1.89740431244845,15.86624,11.9248432061912,2.83775121221713,159.936252790569,0.175856064583617,1.10552,12.428279099341
Suburban,1,9.5,28.35768,1.52987492405925,15.41592,10.5764086336197,2.82815113739768,159.938571990569,0.177303571284056,1.144,11.5029579990273
Suburban,1,10,27.82,2.20341997627251,13.18928,10.9791308214025,2.8572549131867,159.933195190569,0.173947628363524,1.2428,14.5125855058437
Suburban,1,10.5,28.34208,1.86120807640454,17.22344,11.5726189725611,2.80102665667239,159.938415990569,0.177206206679396,0.99216,12.4692515800487
Suburban,1,11,27.8616,2.84439602283048,12.45816,11.6763300415492,2.82481829148558,159.933611190569,0.174207283838552,0.84448,15.9544737898577
Suburban,1,11.5,27.274,3.19041792413036,13.15496,11.0150635207299,2.84322723471749,159.927735190569,0.170539525039234,0.80496,14.1792657479579
Suburban,1,12,27.31144,3.44798229172971,11.25488,9.93143692388273,2.79499982763389,159.928109590569,0.170773230984346,0.95056,13.7503792908317
Suburban,1.5,0,28.66344,0.866076495655281,16.89272,12.1736223291951,2.87870180729495,159.941629590569,0.179211879192271,1.73368,12.4827189886904
Suburban,1.5,0.5,28.4492,1.33723571106173,18.36848,11.0689730627036,2.83295122873958,159.939487190569,0.17787477313906,1.83768,10.0891091998562
Suburban,1.5,1,28.574,0.954000385059607,15.49184,11.4731770938541,2.84317772395726,159.940735190569,0.178653674224732,1.8408,10.3463716513634
Suburban,1.5,1.5,28.55424,1.30884767140366,17.09344,10.7089397332608,2.87508477607782,159.940537590569,0.178530349029437,1.90736,11.9874904789937
Suburban,1.5,2,28.25264,1.88824407969145,16.47672,10.7781532230523,2.88451726952768,159.937521590569,0.176647979279841,1.20952,7.95984643857126
Suburban,1.5,2.5,28.61872,0.912218892456795,18.27592,10.826261509828,2.85986629475814,159.941182390569,0.17893277748888,1.57144,10.5628543423368
Suburban,1.5,3,28.55632,1.13174767217317,17.784,11.3542937953814,2.84702651280354,159.940558390569,0.178543330643291,1.69312,10.0658854898006
Suburban,1.5,3.5,28.70816,0.814832682461966,15.8652,10.6478575942271,2.82423898924712,159.942076790569,0.179490979334919,1.73992,11.9798982598867
Suburban,1.5,4,28.40448,1.3604048953101,17.238,11.5108069399223,2.8205314563196,159.939039990569,0.177595663958436,1.29584,11.852475922853
Suburban,1.5,4.5,28.5116,1.1632417054534,18.34248,11.5041247442926,2.85897694950805,159.940111190569,0.178264225201322,1.5912,12.2923390614989
Suburban,1.5,5,28.44712,1.48995773998418,16.72736,11.1543923987872,2.85885355875546,159.939466390569,0.177861791351315,2.09248,12.8739434573867
Suburban,1.5,5.5,27.7576,2.52864032190247,17.1496,10.8242009725373,2.83462079718578,159.932571190569,0.173558142618274,1.31144,13.3940095150653
Suburban,1.5,6,28.43152,1.46779849364931,16.42472,10.7669859330857,2.88390616737454,159.939310390569,0.1777644278356,1.66608,13.3588939309451
Suburban,1.5,6.5,28.66344,0.86607649565528,16.068,11.9170725620422,2.86655041401556,159.941629590569,0.179211879192271,1.44664,13.4480141959365
Suburban,1.5,7,28.4492,1.33723571106173,16.98632,11.020748819775,2.87236550725495,159.939487190569,0.17787477313906,1.86888,12.6277815641998
Suburban,1.5,7.5,28.25056,1.67464584327796,15.88184,10.705409571629,2.82825927423338,159.937500790569,0.176634997173007,1.30832,11.361260853064
Suburban,1.5,8,28.6364,0.677610326885623,16.04616,10.9316878831166,2.82746586636006,159.941359190569,0.179043120209326,1.06912,10.5552845501225
Suburban,1.5,8.5,28.32232,1.75092578940399,15.01448,10.4144428407508,2.84528012480289,159.938218390569,0.177082877907499,1.1908,13.3321053904655
Suburban,1.5,9,28.08624,2.27357105210715,14.79504,10.5223779902547,2.83658315132213,159.935857590569,0.175609400062742,1.28232,12.9410357685304
Suburban,1.5,9.5,28.25264,1.54061622656359,16.00872,10.3354684165444,2.83749892285963,159.937521590569,0.176647979279841,1.118,13.527412974113
Suburban,1.5,10,27.52152,2.65204806679129,10.44784,10.5584219278513,2.83411605729432,159.930210390569,0.172084560714258,0.92872,16.7712227213288
Suburban,1.5,10.5,27.768,2.87033309593724,12.86064,10.3956875630509,2.80419467650791,159.932675190569,0.173623057120209,1.03272,15.4721568845335
Suburban,1.5,11,27.25216,3.36362301850434,12.48104,11.5142640995189,2.87268303525619,159.927516790569,0.170403196065926,1.03064,14.3723587536276
Suburban,1.5,11.5,27.72432,2.7998592197845,13.32968,11.249224861169,2.81305309087926,159.932238390569,0.173350415644748,0.86736,14.1253339804996
Suburban,1.5,12,27.0556,3.7745806092214,9.16136,10.1327276778904,2.80854309468012,159.925551190569,0.169176218550344,0.78,16.7929373629316
Suburban,2,0,28.42736,1.73718822497149,18.34664,10.5049072026907,2.8791688681849,159.939268790569,0.177738464199333,1.78152,11.8090243293361
Suburban,2,0.5,28.46688,1.19219476288611,18.78656,10.6961112677192,2.85743799760674,159.939663990569,0.177985118198564,2.3868,9.11355664819464
Suburban,2,1,28.66344,0.86607649565528,16.71072,11.3966283145678,2.87000579384476,159.941629590569,0.179211879192271,1.48824,10.1391178704446
Suburban,2,1.5,28.66344,0.866076495655281,17.23592,11.7833217170434,2.88230723553215,159.941629590569,0.179211879192271,2.39928,11.3168792366429
Suburban,2,2,28.1632,1.91063088202482,16.58488,11.6575537823931,2.86298425975042,159.936627190569,0.176089745636831,1.54544,12.0325918281753
Suburban,2,2.5,28.55424,1.30884767140366,19.22544,10.4085183563213,2.87444306601655,159.940537590569,0.178530349029437,1.23864,10.021833617616
Suburban,2,3,28.5116,1.1632417054534,17.90048,10.7975330104537,2.84372829254728,159.940111190569,0.178264225201322,2.49808,12.381975439391
Suburban,2,3.5,28.77056,0.442613212082744,15.89952,11.3024954337617,2.85199879665999,159.942700790569,0.179880418786178,1.56624,11.1995912146911
Suburban,2,4,28.31504,1.77635270628973,17.54376,10.7289655901723,2.84852836466989,159.938145590569,0.177037440914718,1.55584,10.3197721520409
Suburban,2,4.5,28.38472,1.62690836188127,16.48192,11.7726755023344,2.85354692895284,159.938842390569,0.177472336148869,1.34472,10.9235193311696
Suburban,2,5,28.47624,1.81147172729124,17.45432,11.3644402385831,2.86857950722113,159.939757590569,0.178043536072479,1.94376,14.7123211882959
Suburban,2,5.5,28.46688,1.19219476288611,12.42904,10.6975890264096,2.8446994215201,159.939663990569,0.177985118198564,1.73472,14.4336502112863
Suburban,2,6,28.06336,1.99651588114732,16.43304,10.9278375644545,2.89175607650446,159.935628790569,0.175466593730332,1.35616,13.8080137011426
Suburban,2,6.5,28.81528,0.316218152546624,15.33792,10.7648533547174,2.84522962676601,159.943147990569,0.180159515190354,1.01088,11.6785841685321
Suburban,2,7,28.14344,1.80137235847494,15.70816,11.8920725564623,2.80952224031836,159.936429590569,0.175966414106193,1.3416,10.4008809481268
Suburban,2,7.5,28.43152,1.82931674810514,17.9244,11.5028700092186,2.8233871067711,159.939310390569,0.1777644278356,1.19288,13.2035748467949
Suburban,2,8,28.02072,2.1852632498215,16.3072,10.8037890254356,2.88979705437576,159.935202390569,0.175200453566014,1.73368,15.7610526879318
Suburban,2,8.5,28.01136,2.02448511730862,17.00816,11.409680385729,2.84930803464841,159.935108790569,0.175142032364389,1.22928,13.8535258056314
Suburban,2,9,27.56104,2.34732254733441,13.82264,11.1253847661232,2.8664987814509,159.930605590569,0.172331242655066,1.17728,15.1249484010744
Suburban,2,9.5,28.49184,1.46750822213738,12.01512,12.0942500162141,2.79864135802572,159.939913590569,0.178140899043727,1.12632,12.7943641545154
Suburban,2,10,27.33536,3.56477692441145,15.16008,10.642657961396,2.79641320549847,159.928348790569,0.170922542543076,0.88296,15.7263798449175
Suburban,2,10.5,27.89176,2.27583327247003,13.7592,11.4264565471755,2.76981419158566,159.933912790569,0.174395533213296,1.01504,13.004512940421
Suburban,2,11,27.06392,3.70765663293611,12.74624,11.6675718659602,2.76034896827998,159.925634390569,0.169228154717865,1.08264,13.4495948218054
Suburban,2,11.5,26.37752,4.18407069749456,10.16392,10.5074311349013,2.81249848198213,159.918770390569,0.164943239218125,0.81224,16.3436418372471
Suburban,2,12,27.21888,3.73189662695602,12.4228,11.3391017100931,2.81727063761,159.927183990569,0.17019545596204,0.79664,15.538717365314
Suburban,2.5,0,28.61872,0.912218892456796,16.96032,11.1656561729735,2.88535207977526,159.941182390569,0.17893277748888,1.49032,9.28566836513583
Suburban,2.5,0.5,28.72584,0.536411788209965,15.47624,10.9187663326467,2.88161924229677,159.942253590569,0.179601320821291,1.99056,11.9361870104547
Suburban,2.5,1,28.60104,1.09749393490026,19.48336,10.5142837999998,2.87264596064814,159.941005590569,0.178822434524486,1.71704,10.2374253301338
Suburban,2.5,1.5,28.34,1.64421658040092,16.4424,11.2320196522882,2.84408102071046,159.938395190569,0.177193224717757,1.3,9.13332469000968
Suburban,2.5,2,28.35768,1.52987492405925,15.09664,10.7993874462718,2.85163421703673,159.938571990569,0.177303571284056,1.52568,11.6228917668467
Suburban,2.5,2.5,28.18088,2.5673084821363,16.88336,11.454329326361,2.86970017632041,159.936803990569,0.176200094642767,1.42896,15.871471195134
Suburban,2.5,3,28.2776,1.76540746293995,16.74192,11.6981861559991,2.86010390226694,159.937771190569,0.17680376429847,1.45912,10.7301765616049
Suburban,2.5,3.5,28.4492,1.33723571106173,18.37784,11.3398941710499,2.87530155820322,159.939487190569,0.17787477313906,1.37488,11.0399182100722
Suburban,2.5,4,28.42216,1.21878794525964,17.20576,11.8219250108277,2.89288859992509,159.939216790569,0.177706009635005,1.63176,9.19304384127607
Suburban,2.5,4.5,28.2152,2.17115171167333,16.69096,11.2723938695109,2.87466607846713,159.937147190569,0.176414300840198,1.03064,11.7637133139748
Suburban,2.5,5,28.36704,1.7351476436621,14.352,10.6048470704558,2.82174444801064,159.938665590569,0.177361989955684,1.40504,12.9109982425076
Suburban,2.5,5.5,28.68112,0.612770244921557,18.40488,11.3790943950128,2.80882872764153,159.941806390569,0.179322221295677,1.69,15.0238536774901
Suburban,2.5,6,28.55424,1.30884767140366,16.27912,11.3925633686083,2.83620809838748,159.940537590569,0.178530349029437,0.92352,12.2517270948617
Suburban,2.5,6.5,28.46688,1.19219476288611,15.1684,10.5550106101127,2.87596162289143,159.939663990569,0.177985118198564,1.7212,12.6173100758694
Suburban,2.5,7,28.47208,1.71849720585476,14.90528,11.3623090622515,2.83097871130227,159.939715990569,0.178017572581402,1.1232,13.3275179132414
Suburban,2.5,7.5,28.29528,1.66011569599279,14.20224,11.6885007690011,2.82159992580052,159.937947990569,0.176914111725808,1.12216,13.9639042662714
Suburban,2.5,8,27.98432,2.6587096873545,14.79192,11.4756219907725,2.83846555711841,159.934838390569,0.174973259620026,0.98592,11.9031191770159
Suburban,2.5,8.5,27.44768,3.39548875649887,15.56672,11.4481336132193,2.83583510136926,159.929471990569,0.171623651715792,1.33432,14.0078525786838
Suburban,2.5,9,27.98328,2.66421776274893,15.41696,10.4495327050289,2.83570083075773,159.934827990569,0.174966768349231,1.47576,11.9866959756101
Suburban,2.5,9.5,28.44712,1.48995773998418,12.23664,10.9622079218019,2.81774736867527,159.939466390569,0.177861791351315,1.0556,14.7400577999625
Suburban,2.5,10,27.12736,3.26548779217077,10.91376,11.0839595123691,2.8071927068532,159.926268790569,0.169624166218275,0.83616,12.5354708959587
Suburban,2.5,10.5,26.92248,3.91198488290556,15.10704,11.5588964817546,2.84987942388762,159.924219990569,0.168345232520675,0.8684,11.516852380275
Suburban,2.5,11,27.2012,3.54653801873987,11.58768,10.8680399100917,2.80229893396079,159.927007190569,0.170085093680188,0.85072,11.4487917396416
Suburban,2.5,11.5,27.46328,3.58460724538595,13.0624,11.1461351368892,2.79503595318994,159.929627990569,0.171721027210915,0.936,16.1777326921566
Suburban,2.5,12,26.72176,4.01692250238962,12.8024,9.98940414966309,2.8109968030208,159.922212790569,0.167092235241857,0.87984,13.9328348554717
Suburban,3,0,28.262,2.33016299683879,18.85312,10.237418617234,2.87170439901857,159.937615190569,0.176706398718808,1.14088,9.24930395651627
Suburban,3,0.5,28.49392,1.31210358973828,16.01496,11.6556983925793,2.84673143388332,159.939934390569,0.178153880758877,1.0244,11.7097390743155
Suburban,3,1,28.6884,1.21339523651612,19.69448,10.9702561840866,2.85215007328358,159.941879190569,0.179367656208529,1.42064,7.94353659469235
Suburban,3,1.5,28.44712,1.48995773998418,17.74968,10.6100577956071,2.86391987466132,159.939466390569,0.177861791351315,1.22928,10.9996814716208
Suburban,3,2,28.46688,1.19219476288611,19.87752,10.6704534231069,2.83640043639542,159.939663990569,0.177985118198564,2.1788,13.0730443769457
Suburban,3,2.5,28.64368,1.24766213113542,20.91544,9.6782300628466,2.83738355604078,159.941431990569,0.179088555376252,1.51112,10.7553550217774
Suburban,3,3,28.55632,1.13174767217317,16.79392,11.2579109597271,2.82768252178283,159.940558390569,0.178543330643291,1.82,9.84232048958451
Suburban,3,3.5,28.34208,1.5073580054966,18.4964,10.6378660204661,2.8260995702734,159.938415990569,0.177206206679396,1.65672,13.2591396069715
Suburban,3,4,28.47624,1.81147172729124,16.28432,11.7853407065294,2.79193160599025,159.939757590569,0.178043536072479,1.68896,13.2947806437841
Suburban,3,4.5,28.5116,1.1632417054534,16.45072,11.4180586917106,2.81093501707347,159.940111190569,0.178264225201322,1.30312,12.5020489145635
Suburban,3,5,28.2776,1.76540746293995,15.68632,12.1255250043124,2.89217288466828,159.937771190569,0.17680376429847,1.25528,12.3570404600893
Suburban,3,5.5,28.25472,2.67485847834678,16.51416,11.934702676392,2.84194998207501,159.937542390569,0.176660961383299,1.12112,16.6270202257395
Suburban,3,6,28.59896,1.27941869708434,15.77056,11.9975133140504,2.79933801531079,159.940984790569,0.178809452983225,1.4768,15.0060305263619
Suburban,3,6.5,28.72584,0.536411788209965,15.25056,11.8338473743749,2.8247135026366,159.942253590569,0.179601320821291,1.54336,14.9187432661701
Suburban,3,7,28.61872,0.912218892456796,16.29472,11.5866415535922,2.82984173611914,159.941182390569,0.17893277748888,1.7992,13.0035844715734
Suburban,3,7.5,27.8668,2.36824092127986,17.03,9.73075515663442,2.84862653272925,159.933663190569,0.174239740677954,1.46744,13.4489388583379
Suburban,3,8,27.72432,2.7998592197845,13.86528,12.0909066168737,2.85449349028378,159.932238390569,0.173350415644748,0.95992,10.6711941025564
Suburban,3,8.5,27.44872,3.07722256853913,14.3936,11.5027344823493,2.84454690318372,159.929482390569,0.171630143421377,0.91312,15.2743981497558
Suburban,3,9,27.31872,3.19678557329588,15.44504,12.4161432195085,2.79408328804018,159.928182390569,0.170818673679937,1.01088,11.8972977389356
Suburban,3,9.5,27.31144,3.01699317918773,12.68696,11.3368883269239,2.83810517553277,159.928109590569,0.170773230984346,0.94744,11.0807493993021
Suburban,3,10,27.78256,3.40726213723522,13.68328,11.6626584623659,2.81482148966526,159.932820790569,0.173713937281086,0.84448,14.1507674726656
Suburban,3,10.5,26.59072,3.77194095567007,11.21328,10.1328533182406,2.82736411496119,159.920902390569,0.166274199322978,0.85176,13.7789994095211
Suburban,3,11,26.40352,3.99587490478542,11.23304,10.0762183969007,2.82267096658893,159.919030390569,0.165105553326048,0.87568,13.3605375921791
Suburban,3,11.5,27.23136,3.11567144635513,13.41912,10.6971552896753,2.86011071051093,159.927308790569,0.170273358602317,0.87464,14.8255904378476
Suburban,3,12,26.572,4.3048042644355,12.77432,11.9028461995698,2.82178954407588,159.920715190569,0.166157335954479,0.94952,13.7447730265226
Suburban,3.5,0,28.5116,1.1632417054534,18.23016,10.6423202997106,2.89649940915336,159.940111190569,0.178264225201322,1.79504,10.3144479052326
Suburban,3.5,0.5,28.574,0.954000385059607,16.16784,11.2374219415418,2.87608370753492,159.940735190569,0.178653674224732,1.60264,11.9447035301742
Suburban,3.5,1,28.66344,0.86607649565528,15.69048,10.8747324250263,2.83080114708081,159.941629590569,0.179211879192271,1.7836,14.2157398474116
Suburban,3.5,1.5,28.574,0.954000385059607,17.25464,10.6099125806859,2.89190255208044,159.940735190569,0.178653674224732,1.65776,12.5180934621657
Suburban,3.5,2,28.4024,1.51072378923049,15.36184,10.8607446419644,2.86852508501545,159.939019190569,0.177582682098095,1.82728,11.6848901981081
Suburban,3.5,2.5,28.60104,1.09749393490026,16.46736,10.4954512474768,2.84417200326291,159.941005590569,0.178822434524486,2.01968,12.4146142942973
Suburban,3.5,3,28.48456,1.02655707834589,18.32584,10.637071476987,2.90013017473246,159.939840790569,0.178095463014114,1.44352,11.3731133534679
Suburban,3.5,3.5,28.66344,0.86607649565528,18.04192,11.0450490152182,2.83297612889553,159.941629590569,0.179211879192271,1.33536,12.6946534460654
Suburban,3.5,4,27.81792,2.29873082853143,16.66704,11.5845147185229,2.82777816485637,159.933174390569,0.173934645554315,1.71808,12.2404682451219
Suburban,3.5,4.5,28.38472,1.62690836188127,16.69408,10.2128942345709,2.85518116833655,159.938842390569,0.177472336148869,1.27712,13.558182690316
Suburban,3.5,5,28.26824,1.56356482488979,16.47152,10.8006041445535,2.88590317312105,159.937677590569,0.176745344973465,1.02024,12.376373029745
Suburban,3.5,5.5,28.61872,0.912218892456795,17.41272,10.7665041472454,2.84511398506305,159.941182390569,0.17893277748888,1.7004,14.2745347909342
Suburban,3.5,6,28.21312,1.98814331023717,14.02752,11.9464527639986,2.82578932353121,159.937126390569,0.176401318672583,1.13776,10.7266012972954
Suburban,3.5,6.5,28.55424,1.30884767140366,16.38104,10.667689758044,2.87593120609255,159.940537590569,0.178530349029437,1.37072,14.0783979864497
Suburban,3.5,7,27.794,2.93369795198302,16.16576,10.7087830794757,2.84396625235596,159.932935190569,0.173785343005691,1.35616,11.8634962390834
Suburban,3.5,7.5,26.79872,4.0567857742256,14.21056,11.1382754466254,2.7839792576659,159.922982390569,0.167572662786836,1.35512,14.5793923665744
Suburban,3.5,8,28.17048,2.18060675173546,13.40872,10.5726919921473,2.82589533683092,159.936699990569,0.176135183492351,1.05144,10.177723117418
Suburban,3.5,8.5,27.78256,2.44344764926402,12.142,11.0549385842727,2.79518203926694,159.932820790569,0.173713937281086,1.0972,15.9021059316068
Suburban,3.5,9,27.47264,3.27877720960179,10.58928,10.7071654951443,2.81197081743301,159.929721590569,0.171779452416805,0.97448,14.6661915531028
Suburban,3.5,9.5,27.95416,2.45098033997394,13.88608,11.3048846438076,2.80900556290902,159.934536790569,0.174785012424211,0.94744,13.5635673465965
Suburban,3.5,10,27.4612,2.84723198197542,13.05096,9.02495605045549,2.80056720855054,159.929607190569,0.171708043822541,0.87256,14.6804573655261
Suburban,3.5,10.5,26.338,4.25480466948957,9.64704,9.5799039170334,2.79607072326924,159.918375190569,0.164696520763258,0.81328,14.5006167697882
