d_sim,PL_hata_curve,PL_cost231_curve,PL_winner_curve,PL_ref_interp
1.89095477386935,145.791494331283,151.206471935998,49.0485838027812,128.018592964824
1.94070351758794,146.188762055607,151.603739660321,49.462488279014,128.466331658291
1.99045226130653,146.575973852823,151.990951457538,49.8659157066797,128.914070351759
2.04020100502513,146.953626265696,152.36860387041,50.2593834227252,129.241206030151
2.08994974874372,147.322179943853,152.737157548567,50.6433713678352,129.539698492462
2.13969849246231,147.682063021985,153.0970406267,51.0183256060967,129.838190954774
2.1894472361809,148.033674109719,153.448651714434,51.3846614400843,130.136683417085
2.2391959798995,148.377384945539,153.792362550254,51.7427661759223,130.435175879397
2.28894472361809,148.713542759059,154.128520363773,52.0930015844831,130.733668341709
2.33869346733668,149.042472379276,154.457449983991,52.4357060979333,131.03216080402
2.38844221105528,149.364478120907,154.779455725621,52.7711967750598,131.330653266332
2.43819095477387,149.679845476242,155.094823080957,53.0997710639816,131.629145728643
2.48793969849246,149.988842636113,155.403820240827,53.4217083868076,131.927638190955
2.53768844221106,150.291721860261,155.706699464976,53.737271567397,132.226130653266
2.58743718592965,150.588720714666,156.003698319381,54.0467081205017,132.524623115578
2.63718592964824,150.88006319103,156.295040795744,54.3502514181332,132.823115577889
2.68693467336683,151.165960721637,156.580938326351,54.6481217469247,133.121608040201
2.73668341708543,151.446613101113,156.861590705828,54.940527268487,133.420100502513
2.78643216080402,151.722209325137,157.137186929852,55.2276648932482,133.718592964824
2.83618090452261,151.992928354937,157.407905959651,55.5097210769629,134.017085427136
2.88592964824121,152.258939815306,157.673917420021,55.786872547961,134.315577889447
2.9356783919598,152.520404632964,157.935382237679,56.0592869722395,134.614070351759
2.98542713567839,152.77747562127,158.192453225984,56.3271235626666,134.91256281407
3.03517587939699,153.030298016619,158.445275621334,56.5905336378377,135.105527638191
3.08492462311558,153.279009971229,158.693987575943,56.8496611354991,135.254773869347
3.13467336683417,153.5237430065,158.938720611215,57.1046430848974,135.404020100503
3.18442211055276,153.764622430689,159.179600035403,57.3556100419384,135.553266331658
3.23417085427136,154.001767724192,159.416745328907,57.6026864906128,135.702512562814
3.28391959798995,154.235292895433,159.650270500148,57.84599121378,135.85175879397
3.33366834170854,154.465306809981,159.880284414696,58.0856376360753,136.001005025126
3.38341708542714,154.691913495299,160.106891100014,58.3217341414158,136.150251256281
3.43316582914573,154.915212423241,160.330190027956,58.554384367333,136.299497487437
3.48291457286432,155.135298772236,160.550276376951,58.7836874781305,136.448743718593
3.53266331658291,155.352263670868,160.767241275583,59.0097384186697,136.597989949749
3.58241206030151,155.56619442443,160.981172029144,59.2326281504089,136.747236180905
3.6321608040201,155.77717472585,161.192152330565,59.4524438711646,136.89648241206
3.68190954773869,155.985284852276,161.400262456991,59.6692692199237,137.045728643216
3.73165829145729,156.190601848457,161.605579453171,59.8831844679103,137.194974874372
3.78140703517588,156.393199697986,161.808177302701,60.094266697,137.344221105528
3.83115577889447,156.593149483358,162.008127088072,60.3025899664731,137.493467336683
3.88090452261307,156.790519535686,162.205497140401,60.5082254690104,137.642713567839
3.93065326633166,156.985375574898,162.400353179613,60.7112416767535,137.791959798995
3.98040201005025,157.177780841105,162.592758445819,60.9117044781788,137.941206030151
4.03015075376884,157.367796217815,162.782773822529,61.109677306471,138.090452261307
4.07989949748744,157.55548034759,162.970457952305,61.3052212600209,138.239698492462
4.12964824120603,157.74088974069,163.155867345405,61.4983952156209,138.388944723618
4.17939698492462,157.924078877212,163.339056481927,61.6892559348825,138.538190954774
4.22914572864322,158.105100303188,163.520077907903,61.8778581643568,138.68743718593
4.27889447236181,158.284004721062,163.698982325777,62.0642547298015,138.836683417085
4.3286432160804,158.460841074937,163.875818679652,62.2484966249977,138.985929648241
4.37839195979899,158.635656630952,164.050634235667,62.4306330954927,139.135175879397
4.42814070351759,158.808497053118,164.223474657832,62.6107117176115,139.284422110553
